"Symbol","Range","Timestamp"
"PITTIENG","1.2000000000000028","29-Jan-20"
"PKTEA","11.0","29-Jan-20"
"PLASTIBLEN","6.549999999999983","29-Jan-20"
"PNB","0.7000000000000028","29-Jan-20"
"PNBGILTS","0.25","29-Jan-20"
"PNBHOUSING","12.899999999999977","29-Jan-20"
"PNC","0.6000000000000014","29-Jan-20"
"PNCINFRA","12.099999999999994","29-Jan-20"
"PODDARHOUS","8.0","29-Jan-20"
"PODDARMENT","11.5","29-Jan-20"
"POKARNA","6.849999999999994","29-Jan-20"
"POLYCAB","29.0","29-Jan-20"
"POLYMED","55.0","29-Jan-20"
"POLYPLEX","15.400000000000091","29-Jan-20"
"PONNIERODE","6.699999999999989","29-Jan-20"
"POWERGRID","4.550000000000011","29-Jan-20"
"POWERMECH","30.049999999999955","29-Jan-20"
"PPAP","8.800000000000011","29-Jan-20"
"PPL","2.4000000000000057","29-Jan-20"
"PRABHAT","1.6500000000000057","29-Jan-20"
"PRADIP","0.050000000000000044","29-Jan-20"
"PRAENG","0.3000000000000007","29-Jan-20"
"PRAJIND","2.299999999999997","29-Jan-20"
"PRAKASH","3.3500000000000014","29-Jan-20"
"PRAKASHSTL","0.0","29-Jan-20"
"PRECAM","0.5","29-Jan-20"
"PRECOT","3.25","29-Jan-20"
"PRECWIRE","6.900000000000006","29-Jan-20"
"PREMEXPLN","4.900000000000006","29-Jan-20"
"PREMIER","0.10000000000000009","29-Jan-20"
"PREMIERPOL","2.4499999999999993","29-Jan-20"
"PRESSMN","1.1500000000000021","29-Jan-20"
"PRESTIGE","13.75","29-Jan-20"
"PRICOLLTD","3.200000000000003","29-Jan-20"
"PRIMESECU","1.0499999999999972","29-Jan-20"
"PRINCEPIPE","7.099999999999994","29-Jan-20"
"PRITI","12.0","29-Jan-20"
"PROSEED","0.04999999999999999","29-Jan-20"
"PROZONINTU","0.5500000000000007","29-Jan-20"
"PRSMJOHNSN","1.75","29-Jan-20"
"PSB","0.34999999999999787","29-Jan-20"
"PSL","0.04999999999999999","29-Jan-20"
"PSPPROJECT","21.0","29-Jan-20"
"PSUBNKBEES","0.3400000000000034","29-Jan-20"
"PTC","1.1500000000000057","29-Jan-20"
"PTL","0.7000000000000028","29-Jan-20"
"PUNJABCHEM","33.950000000000045","29-Jan-20"
"PUNJLLOYD","0.09999999999999987","29-Jan-20"
"PURVA","2.75","29-Jan-20"
"PUSHPREALM","0.0","29-Jan-20"
"PVR","31.0","29-Jan-20"
"QGOLDHALF","8.0","29-Jan-20"
"QNIFTY","0.0","29-Jan-20"
"QUESS","37.0","29-Jan-20"
"QUICKHEAL","2.799999999999983","29-Jan-20"
"RADAAN","0.0","29-Jan-20"
"RADICO","16.30000000000001","29-Jan-20"
"RADIOCITY","1.0500000000000007","29-Jan-20"
"RAIN","3.700000000000003","29-Jan-20"
"RAJESHEXPO","14.200000000000045","29-Jan-20"
"RAJRAYON","0.05","29-Jan-20"
"RAJSREESUG","1.9499999999999993","29-Jan-20"
"RAJTV","4.100000000000001","29-Jan-20"
"RAJVIR","0.0","29-Jan-20"
"RALLIS","20.0","29-Jan-20"
"RAMANEWS","1.200000000000001","29-Jan-20"
"RAMASTEEL","4.5","29-Jan-20"
"RAMCOCEM","58.35000000000002","29-Jan-20"
"RAMCOIND","11.75","29-Jan-20"
"RAMCOSYS","13.449999999999989","29-Jan-20"
"RAMKY","3.1499999999999986","29-Jan-20"
"RAMSARUP","0.0","29-Jan-20"
"RANASUG","0.5","29-Jan-20"
"RANEENGINE","24.25000000000003","29-Jan-20"
"RANEHOLDIN","44.049999999999955","29-Jan-20"
"RATNAMANI","28.15000000000009","29-Jan-20"
"RAYMOND","13.300000000000068","29-Jan-20"
"RBL","30.899999999999977","29-Jan-20"
"RBLBANK","9.550000000000011","29-Jan-20"
"RCF","1.4000000000000057","29-Jan-20"
"RCOM","0.09999999999999998","29-Jan-20"
"RECLTD","2.950000000000017","29-Jan-20"
"RECLTD","4.990000000000009","29-Jan-20"
"RECLTD","1.599999999999909","29-Jan-20"
"RECLTD","0.0","29-Jan-20"
"RECLTD","0.0","29-Jan-20"
"REDINGTON","4.1499999999999915","29-Jan-20"
"REFEX","1.4500000000000028","29-Jan-20"
"REGENCERAM","0.0","29-Jan-20"
"RELAXO","10.700000000000045","29-Jan-20"
"RELCAPITAL","0.7000000000000011","29-Jan-20"
"RELIANCE","30.350000000000136","29-Jan-20"
"RELIGARE","2.6000000000000014","29-Jan-20"
"RELINFRA","0.9499999999999993","29-Jan-20"
"RENUKA","0.40000000000000036","29-Jan-20"
"REPCOHOME","14.25","29-Jan-20"
"REPL","2.0","29-Jan-20"
"REPRO","14.899999999999977","29-Jan-20"
"RESPONIND","2.0","29-Jan-20"
"REVATHI","42.5","29-Jan-20"
"RGL","28.0","29-Jan-20"
"RHFL","0.0","29-Jan-20"
"RHFL","30.99000000000001","29-Jan-20"
"RHFL","9.949999999999989","29-Jan-20"
"RICOAUTO","1.0","29-Jan-20"
"RIIL","19.0","29-Jan-20"
"RITES","13.949999999999989","29-Jan-20"
"RKDL","0.2999999999999998","29-Jan-20"
"RKEC","2.0","29-Jan-20"
"RKFORGE","13.850000000000023","29-Jan-20"
"RMCL","0.5499999999999998","29-Jan-20"
"RMDRIP","0.14999999999999858","29-Jan-20"
"RML","9.600000000000023","29-Jan-20"
"RNAVAL","0.0","29-Jan-20"
"ROHITFERRO","0.04999999999999999","29-Jan-20"
"ROHLTD","3.8500000000000085","29-Jan-20"
"ROLLT","0.04999999999999982","29-Jan-20"
"ROLTA","0.20000000000000018","29-Jan-20"
"ROSSELLIND","4.099999999999994","29-Jan-20"
"RPGLIFE","8.949999999999989","29-Jan-20"
"RPOWER","0.0","29-Jan-20"
"RPPINFRA","1.5999999999999943","29-Jan-20"
"RPPL","0.0","29-Jan-20"
"RSSOFTWARE","1.5","29-Jan-20"
"RSWM","4.400000000000006","29-Jan-20"
"RSYSTEMS","1.9000000000000057","29-Jan-20"
"RTNINFRA","0.10000000000000009","29-Jan-20"
"RTNPOWER","0.050000000000000044","29-Jan-20"
"RUBYMILLS","6.0","29-Jan-20"
"RUCHI","0.0","29-Jan-20"
"RUCHINFRA","0.0","29-Jan-20"
"RUCHIRA","3.799999999999997","29-Jan-20"
"RUPA","7.400000000000006","29-Jan-20"
"RUSHIL","4.900000000000006","29-Jan-20"
"RVNL","1.9499999999999993","29-Jan-20"
"SABTN","0.10000000000000009","29-Jan-20"
"SADBHAV","3.9000000000000057","29-Jan-20"
"SADBHIN","1.0","29-Jan-20"
"SAFARI","8.0","29-Jan-20"
"SAGARDEEP","5.799999999999997","29-Jan-20"
"SAGCEM","24.899999999999977","29-Jan-20"
"SAIL","1.0","29-Jan-20"
"SAKAR","4.199999999999996","29-Jan-20"
"SAKHTISUG","0.34999999999999964","29-Jan-20"
"SAKSOFT","2.9499999999999886","29-Jan-20"
"SAKUMA","0.3000000000000007","29-Jan-20"
"SALASAR","4.549999999999997","29-Jan-20"
"SALONA","4.100000000000001","29-Jan-20"
"SALSTEEL","0.25","29-Jan-20"
"SALZERELEC","7.700000000000003","29-Jan-20"
"SAMBHAAV","0.1499999999999999","29-Jan-20"
"SANCO","1.5","29-Jan-20"
"SANDESH","17.0","29-Jan-20"
"SANDHAR","11.849999999999966","29-Jan-20"
"SANGAMIND","3.450000000000003","29-Jan-20"
"SANGHIIND","0.9500000000000028","29-Jan-20"
"SANGHVIFOR","1.1000000000000014","29-Jan-20"
"SANGHVIMOV","3.799999999999997","29-Jan-20"
"SANGINITA","2.0","29-Jan-20"
"SANOFI","57.0","29-Jan-20"
"SANWARIA","0.09999999999999987","29-Jan-20"
"SARDAEN","17.94999999999999","29-Jan-20"
"SAREGAMA","7.25","29-Jan-20"
"SARLAPOLY","1.1999999999999993","29-Jan-20"
"SARVESHWAR","0.0","29-Jan-20"
"SASKEN","29.950000000000045","29-Jan-20"
"SASTASUNDR","5.75","29-Jan-20"
"SATIA","11.900000000000006","29-Jan-20"
"SATIN","3.9000000000000057","29-Jan-20"
"SBIETFQLTY","2.489999999999995","29-Jan-20"
"SBILIFE","24.149999999999977","29-Jan-20"
"SBIN","4.149999999999977","29-Jan-20"
"SBIN","20.100000000000364","29-Jan-20"
"SBIN","158.0","29-Jan-20"
"SBIN","0.0","29-Jan-20"
"SCAPDVR","0.04999999999999999","29-Jan-20"
"SCHAEFFLER","139.94999999999982","29-Jan-20"
"SCHAND","3.299999999999997","29-Jan-20"
"SCHNEIDER","4.200000000000003","29-Jan-20"
"SCI","2.25","29-Jan-20"
"SDBL","2.8499999999999943","29-Jan-20"
"SEAMECLTD","18.94999999999999","29-Jan-20"
"SECURCRED","0.0","29-Jan-20"
"SELAN","4.800000000000011","29-Jan-20"
"SELMCL","0.09999999999999998","29-Jan-20"
"SEPOWER","0.3999999999999999","29-Jan-20"
"SEQUENT","3.3499999999999943","29-Jan-20"
"SERVOTECH","0.4999999999999991","29-Jan-20"
"SESHAPAPER","7.949999999999989","29-Jan-20"
"SETCO","0.5","29-Jan-20"
"SETF10GILT","4.710000000000008","29-Jan-20"
"SETFGOLD","30.0","29-Jan-20"
"SETFNIF50","0.8599999999999994","29-Jan-20"
"SETFNIFBK","3.8100000000000023","29-Jan-20"
"SETFNN50","2.1999999999999886","29-Jan-20"
"SETUINFRA","0.09999999999999998","29-Jan-20"
"SEYAIND","5.450000000000003","29-Jan-20"
"SEZAL","0.0","29-Jan-20"
"SFL","47.0","29-Jan-20"
"SGBAUG24","42.80000000000018","29-Jan-20"
"SGBAUG27","15.0","29-Jan-20"
"SGBDC27VII","99.0","29-Jan-20"
"SGBFEB24","59.0","29-Jan-20"
"SGBJ28VIII","119.0","29-Jan-20"
"SGBJAN26","0.0","29-Jan-20"
"SGBJUL25","39.0","29-Jan-20"
"SGBMAR24","50.0","29-Jan-20"
"SGBMAR25","18.0","29-Jan-20"
"SGBMAY25","15.5","29-Jan-20"
"SGBMAY26","0.0","29-Jan-20"
"SGBNOV23","41.0","29-Jan-20"
"SGBNOV24","25.0","29-Jan-20"
"SGBNOV25","174.98999999999978","29-Jan-20"
"SGBNOV25VI","0.0","29-Jan-20"
"SGBNOV26","2.0","29-Jan-20"
"SGBOCT25","27.329999999999927","29-Jan-20"
"SGBOCT25IV","10.0","29-Jan-20"
"SGBOCT26","0.0","29-Jan-20"
"SGBOCT27","239.0","29-Jan-20"
"SGBOCT27VI","234.0","29-Jan-20"
"SGBSEP24","19.0","29-Jan-20"
"SGBSEP27","1.0","29-Jan-20"
"SGL","0.4500000000000002","29-Jan-20"
"SHAHALLOYS","0.5","29-Jan-20"
"SHAKTIPUMP","9.099999999999966","29-Jan-20"
"SHALBY","19.5","29-Jan-20"
"SHALPAINTS","7.900000000000006","29-Jan-20"
"SHANKARA","11.800000000000011","29-Jan-20"
"SHANTIGEAR","2.4499999999999886","29-Jan-20"
"SHARDACROP","19.94999999999999","29-Jan-20"
"SHARDAMOTR","16.899999999999977","29-Jan-20"
"SHARIABEES","0.5400000000000205","29-Jan-20"
"SHEMAROO","5.950000000000017","29-Jan-20"
"SHIL","9.300000000000011","29-Jan-20"
"SHILPAMED","17.44999999999999","29-Jan-20"
"SHIRPUR-G","1.6999999999999993","29-Jan-20"
"SHIVAMAUTO","0.9499999999999993","29-Jan-20"
"SHIVAMILLS","1.2999999999999972","29-Jan-20"
"SHIVATEX","4.900000000000006","29-Jan-20"
"SHK","3.9000000000000057","29-Jan-20"
"SHOPERSTOP","12.949999999999989","29-Jan-20"
"SHREDIGCEM","1.5","29-Jan-20"
"SHREECEM","573.9000000000015","29-Jan-20"
"SHREEPUSHK","7.950000000000003","29-Jan-20"
"SHREERAMA","0.40000000000000036","29-Jan-20"
"SHRENIK","2.799999999999997","29-Jan-20"
"SHREYANIND","2.8000000000000114","29-Jan-20"
"SHREYAS","6.799999999999997","29-Jan-20"
"SHRIPISTON","13.0","29-Jan-20"
"SHRIRAMCIT","38.950000000000045","29-Jan-20"
"SHRIRAMEPC","0.25","29-Jan-20"
"SHUBHLAXMI","2.1499999999999986","29-Jan-20"
"SHYAMCENT","0.19999999999999973","29-Jan-20"
"SHYAMTEL","0.0","29-Jan-20"
"SICAGEN","0.8500000000000014","29-Jan-20"
"SICAL","1.0500000000000007","29-Jan-20"
"SIEMENS","49.100000000000136","29-Jan-20"
"SIGIND","0.45000000000000284","29-Jan-20"
"SIL","0.6999999999999993","29-Jan-20"
"SILINV","4.150000000000006","29-Jan-20"
"SIMBHALS","0.34999999999999964","29-Jan-20"
"SIMPLEXINF","0.0","29-Jan-20"
"SINTERCOM","0.29999999999999716","29-Jan-20"
"SINTEX","0.04999999999999993","29-Jan-20"
"SIRCA","11.399999999999977","29-Jan-20"
"SIS","23.399999999999977","29-Jan-20"
"SITINET","0.050000000000000044","29-Jan-20"
"SIYSIL","6.900000000000006","29-Jan-20"
"SJVN","0.4499999999999993","29-Jan-20"
"SKFINDIA","56.0","29-Jan-20"
"SKIL","0.2999999999999998","29-Jan-20"
"SKIPPER","1.1499999999999986","29-Jan-20"
"SKMEGGPROD","1.2000000000000028","29-Jan-20"
"SMARTLINK","1.4000000000000057","29-Jan-20"
"SMLISUZU","21.800000000000068","29-Jan-20"
"SMPL","0.04999999999999999","29-Jan-20"
"SMSLIFE","6.0","29-Jan-20"
"SMSPHARMA","2.3500000000000014","29-Jan-20"
"SMVD","0.0","29-Jan-20"
"SNOWMAN","0.3500000000000014","29-Jan-20"
"SOBHA","5.25","29-Jan-20"
"SOFTTECH","0.04999999999999716","29-Jan-20"
"SOLARA","23.69999999999999","29-Jan-20"
"SOLARINDS","62.450000000000045","29-Jan-20"
"SOMANYCERA","6.450000000000017","29-Jan-20"
"SOMATEX","0.1499999999999999","29-Jan-20"
"SOMICONVEY","1.0999999999999996","29-Jan-20"
"SONAHISONA","1.9000000000000004","29-Jan-20"
"SONAMCLOCK","0.0","29-Jan-20"
"SONATSOFTW","7.899999999999977","29-Jan-20"
"SORILINFRA","9.549999999999997","29-Jan-20"
"SOTL","14.350000000000023","29-Jan-20"
"SOUTHBANK","0.20000000000000107","29-Jan-20"
"SOUTHWEST","0.6000000000000014","29-Jan-20"
"SPAL","4.25","29-Jan-20"
"SPANDANA","125.0","29-Jan-20"
"SPARC","8.0","29-Jan-20"
"SPECIALITY","3.1500000000000057","29-Jan-20"
"SPENCERS","3.700000000000003","29-Jan-20"
"SPENTEX","0.04999999999999999","29-Jan-20"
"SPIC","0.6500000000000021","29-Jan-20"
"SPICEJET","2.049999999999997","29-Jan-20"
"SPLIL","1.5499999999999972","29-Jan-20"
"SPMLINFRA","0.7000000000000011","29-Jan-20"
"SPTL","0.09999999999999987","29-Jan-20"
"SPYL","0.04999999999999999","29-Jan-20"
"SREEL","6.449999999999989","29-Jan-20"
"SREIBNPNCD","0.0","29-Jan-20"
"SREIBNPNCD","0.0","29-Jan-20"
"SREIBNPNCD","0.0","29-Jan-20"
"SREIBNPNCD","0.0","29-Jan-20"
"SREINFRA","0.40000000000000036","29-Jan-20"
"SREINFRA","0.0","29-Jan-20"
"SREINFRA","40.0","29-Jan-20"
"SREINFRA","1.009999999999991","29-Jan-20"
"SRF","52.84999999999991","29-Jan-20"
"SRHHYPOLTD","5.200000000000003","29-Jan-20"
"SRIPIPES","14.5","29-Jan-20"
"SRTRANSFIN","36.200000000000045","29-Jan-20"
"SRTRANSFIN","29.59999999999991","29-Jan-20"
"SRTRANSFIN","4.5","29-Jan-20"
"SRTRANSFIN","1.0599999999999454","29-Jan-20"
"SRTRANSFIN","12.700000000000045","29-Jan-20"
"SRTRANSFIN","0.0","29-Jan-20"
"SRTRANSFIN","12.900000000000091","29-Jan-20"
"SRTRANSFIN","3.900000000000091","29-Jan-20"
"SRTRANSFIN","30.0","29-Jan-20"
"SRTRANSFIN","0.0","29-Jan-20"
"SRTRANSFIN","0.5399999999999636","29-Jan-20"
"SRTRANSFIN","0.0","29-Jan-20"
"SRTRANSFIN","0.0","29-Jan-20"
"SRTRANSFIN","29.799999999999955","29-Jan-20"
"SRTRANSFIN","21.210000000000036","29-Jan-20"
"SRTRANSFIN","0.0","29-Jan-20"
"SRTRANSFIN","22.75","29-Jan-20"
"SRTRANSFIN","0.0","29-Jan-20"
"SRTRANSFIN","9.950000000000045","29-Jan-20"
"SRTRANSFIN","16.950000000000045","29-Jan-20"
"SRTRANSFIN","25.450000000000045","29-Jan-20"
"SRTRANSFIN","2.009999999999991","29-Jan-20"
"SRTRANSFIN","27.25","29-Jan-20"
"SRTRANSFIN","0.0","29-Jan-20"
"SRTRANSFIN","0.0","29-Jan-20"
"SRTRANSFIN","0.0","29-Jan-20"
"SRTRANSFIN","0.0","29-Jan-20"
"SRTRANSFIN","1.150000000000091","29-Jan-20"
"SRTRANSFIN","0.0","29-Jan-20"
"SSINFRA","0.25","29-Jan-20"
"SSWL","24.850000000000023","29-Jan-20"
"STAMPEDE","0.10000000000000003","29-Jan-20"
"STAN","3.950000000000003","29-Jan-20"
"STAR","13.650000000000034","29-Jan-20"
"STARCEMENT","2.200000000000003","29-Jan-20"
"STARPAPER","7.150000000000006","29-Jan-20"
"STCINDIA","2.1000000000000014","29-Jan-20"
"STEELCITY","1.2000000000000028","29-Jan-20"
"STEELXIND","2.0500000000000007","29-Jan-20"
"STEL","2.6499999999999915","29-Jan-20"
"STERTOOLS","8.050000000000011","29-Jan-20"
"STINDIA","0.40000000000000036","29-Jan-20"
"STRTECH","4.3999999999999915","29-Jan-20"
"SUBCAPCITY","0.0","29-Jan-20"
"SUBEX","0.15000000000000036","29-Jan-20"
"SUBROS","16.400000000000006","29-Jan-20"
"SUDARSCHEM","9.399999999999977","29-Jan-20"
"SUJANAUNI","0.1","29-Jan-20"
"SUMEETINDS","0.050000000000000044","29-Jan-20"
"SUMICHEM","10.049999999999983","29-Jan-20"
"SUMIT","1.6999999999999993","29-Jan-20"
"SUMMITSEC","21.94999999999999","29-Jan-20"
"SUNCLAYLTD","67.65000000000009","29-Jan-20"
"SUNDARAM","0.30000000000000004","29-Jan-20"
"SUNDARMFIN","37.25","29-Jan-20"
"SUNDARMHLD","5.700000000000003","29-Jan-20"
"SUNDRMBRAK","13.949999999999989","29-Jan-20"
"SUNDRMFAST","12.899999999999977","29-Jan-20"
"SUNFLAG","1.6500000000000057","29-Jan-20"
"SUNPHARMA","7.300000000000011","29-Jan-20"
"SUNTECK","9.649999999999977","29-Jan-20"
"SUNTV","10.0","29-Jan-20"
"SUPERHOUSE","7.400000000000006","29-Jan-20"
"SUPERSPIN","0.15000000000000036","29-Jan-20"
"SUPPETRO","3.5","29-Jan-20"
"SUPRAJIT","3.75","29-Jan-20"
"SUPREMEENG","4.899999999999999","29-Jan-20"
"SUPREMEIND","23.700000000000045","29-Jan-20"
"SUPREMEINF","0.0","29-Jan-20"
"SURANASOL","0.5999999999999996","29-Jan-20"
"SURANAT&P","0.5499999999999998","29-Jan-20"
"SUREVIN","0.0","29-Jan-20"
"SURYALAXMI","1.0","29-Jan-20"
"SURYAROSNI","5.300000000000011","29-Jan-20"
"SUTLEJTEX","1.3999999999999986","29-Jan-20"
"SUVEN","0.0","29-Jan-20"
"SUZLON","0.10000000000000009","29-Jan-20"
"SVLL","0.0","29-Jan-20"
"SWANENERGY","5.0","29-Jan-20"
"SWARAJENG","74.0","29-Jan-20"
"SWELECTES","8.849999999999994","29-Jan-20"
"SWSOLAR","5.75","29-Jan-20"
"SYMPHONY","22.200000000000045","29-Jan-20"
"SYNCOM","0.0","29-Jan-20"
"SYNDIBANK","1.1000000000000014","29-Jan-20"
"SYNGENE","8.449999999999989","29-Jan-20"
"TAINWALCHM","13.650000000000006","29-Jan-20"
"TAJGVK","13.0","29-Jan-20"
"TAKE","2.5999999999999943","29-Jan-20"
"TALBROAUTO","5.399999999999977","29-Jan-20"
"TALWALKARS","0.1499999999999999","29-Jan-20"
"TALWGYM","0.1499999999999999","29-Jan-20"
"TANLA","4.349999999999994","29-Jan-20"
"TARMAT","1.7000000000000028","29-Jan-20"
"TASTYBITE","144.95000000000073","29-Jan-20"
"TATACAPHSG","0.0","29-Jan-20"
"TATACAPHSG","0.0","29-Jan-20"
"TATACAPHSG","0.10000000000002274","29-Jan-20"
"TATACAPHSG","0.0","29-Jan-20"
"TATACAPHSG","0.2699999999999818","29-Jan-20"
"TATACHEM","20.149999999999977","29-Jan-20"
"TATACOFFEE","5.200000000000003","29-Jan-20"
"TATACOMM","19.650000000000034","29-Jan-20"
"TATAELXSI","36.89999999999998","29-Jan-20"
"TATAGLOBAL","11.050000000000011","29-Jan-20"
"TATAINVEST","18.850000000000023","29-Jan-20"
"TATAMETALI","12.0","29-Jan-20"
"TATAMOTORS","10.349999999999994","29-Jan-20"
"TATAMTRDVR","3.4000000000000057","29-Jan-20"
"TATAPOWER","1.6000000000000014","29-Jan-20"
"TATASTEEL","1.75","29-Jan-20"
"TATASTEEL","10.099999999999966","29-Jan-20"
"TATASTLBSL","0.6499999999999986","29-Jan-20"
"TATASTLLP","11.350000000000023","29-Jan-20"
"TBZ","0.9500000000000028","29-Jan-20"
"TCFSL","0.0","29-Jan-20"
"TCFSL","3.990000000000009","29-Jan-20"
"TCFSL","1.0","29-Jan-20"
"TCFSL","0.0","29-Jan-20"
"TCFSL","8.0","29-Jan-20"
"TCFSL","1.0","29-Jan-20"
"TCFSL","0.0","29-Jan-20"
"TCI","7.349999999999966","29-Jan-20"
"TCIDEVELOP","10.449999999999989","29-Jan-20"
"TCIEXP","24.899999999999977","29-Jan-20"
"TCIFINANCE","0.34999999999999964","29-Jan-20"
"TCNSBRANDS","23.950000000000045","29-Jan-20"
"TCPLPACK","4.050000000000011","29-Jan-20"
"TCS","36.94999999999982","29-Jan-20"
"TDPOWERSYS","3.3499999999999943","29-Jan-20"
"TEAMLEASE","106.19999999999982","29-Jan-20"
"TECHIN","0.0","29-Jan-20"
"TECHM","13.650000000000091","29-Jan-20"
"TECHNOE","9.949999999999989","29-Jan-20"
"TECHNOFAB","1.8499999999999979","29-Jan-20"
"TEJASNET","4.5","29-Jan-20"
"TERASOFT","1.4499999999999993","29-Jan-20"
"TEXINFRA","5.600000000000001","29-Jan-20"
"TEXMOPIPES","0.8499999999999996","29-Jan-20"
"TEXRAIL","2.700000000000003","29-Jan-20"
"TFCILTD","4.5","29-Jan-20"
"TFL","0.39999999999999947","29-Jan-20"
"TGBHOTELS","0.3500000000000001","29-Jan-20"
"THANGAMAYL","14.699999999999989","29-Jan-20"
"THEINVEST","8.950000000000003","29-Jan-20"
"THEJO","0.0","29-Jan-20"
"THEMISMED","17.75","29-Jan-20"
"THERMAX","17.90000000000009","29-Jan-20"
"THIRUSUGAR","0.0","29-Jan-20"
"THOMASCOOK","2.5","29-Jan-20"
"THOMASCOTT","0.0","29-Jan-20"
"THYROCARE","15.0","29-Jan-20"
"TI","1.6500000000000021","29-Jan-20"
"TIDEWATER","148.0","29-Jan-20"
"TIIL","21.69999999999999","29-Jan-20"
"TIINDIA","30.099999999999966","29-Jan-20"
"TIJARIA","0.5","29-Jan-20"
"TIL","9.300000000000011","29-Jan-20"
"TIMESGTY","6.400000000000002","29-Jan-20"
"TIMETECHNO","1.4500000000000028","29-Jan-20"
"TIMKEN","22.049999999999955","29-Jan-20"
"TINPLATE","3.299999999999983","29-Jan-20"
"TIPSINDLTD","9.850000000000009","29-Jan-20"
"TIRUMALCHM","3.3500000000000085","29-Jan-20"
"TIRUPATIFL","0.0","29-Jan-20"
"TITAN","26.300000000000182","29-Jan-20"
"TMRVL","0.4499999999999993","29-Jan-20"
"TNPETRO","1.8500000000000014","29-Jan-20"
"TNPL","5.199999999999989","29-Jan-20"
"TNTELE","0.0","29-Jan-20"
"TOKYOPLAST","2.8499999999999943","29-Jan-20"
"TORNTPHARM","49.299999999999955","29-Jan-20"
"TORNTPOWER","4.25","29-Jan-20"
"TOUCHWOOD","2.450000000000003","29-Jan-20"
"TPLPLASTEH","10.300000000000011","29-Jan-20"
"TRANSWIND","0.0","29-Jan-20"
"TREEHOUSE","0.25","29-Jan-20"
"TREJHARA","1.049999999999999","29-Jan-20"
"TRENT","22.0","29-Jan-20"
"TRF","4.150000000000006","29-Jan-20"
"TRIDENT","0.25","29-Jan-20"
"TRIGYN","2.1499999999999986","29-Jan-20"
"TRIL","0.5","29-Jan-20"
"TRITURBINE","1.2999999999999972","29-Jan-20"
"TRIVENI","1.6500000000000057","29-Jan-20"
"TTKHLTCARE","53.0","29-Jan-20"
"TTKPRESTIG","96.84999999999945","29-Jan-20"
"TTL","2.0","29-Jan-20"
"TTML","0.1499999999999999","29-Jan-20"
"TV18BRDCST","0.6999999999999993","29-Jan-20"
"TVSELECT","6.25","29-Jan-20"
"TVSMOTOR","9.699999999999989","29-Jan-20"
"TVSSRICHAK","45.84999999999991","29-Jan-20"
"TVTODAY","4.100000000000023","29-Jan-20"
"TVVISION","0.0","29-Jan-20"
"TWL","3.25","29-Jan-20"
"UBL","27.0","29-Jan-20"
"UCALFUEL","6.5","29-Jan-20"
"UCOBANK","0.1999999999999993","29-Jan-20"
"UFLEX","5.699999999999989","29-Jan-20"
"UFO","3.0","29-Jan-20"
"UGARSUGAR","0.5","29-Jan-20"
"UJAAS","0.20000000000000018","29-Jan-20"
"UJJIVAN","10.0","29-Jan-20"
"UJJIVANSFB","0.9500000000000028","29-Jan-20"
"ULTRACEMCO","94.0","29-Jan-20"
"UMANGDAIRY","1.3999999999999986","29-Jan-20"
"UMESLTD","0.0","29-Jan-20"
"UNICHEMLAB","4.949999999999989","29-Jan-20"
"UNIENTER","1.8999999999999915","29-Jan-20"
"UNIINFO","1.0500000000000007","29-Jan-20"
"UNIONBANK","0.75","29-Jan-20"
"UNIPLY","0.8499999999999996","29-Jan-20"
"UNITECH","0.0","29-Jan-20"
"UNITEDBNK","0.09999999999999964","29-Jan-20"
"UNITEDTEA","10.699999999999989","29-Jan-20"
"UNITY","0.04999999999999999","29-Jan-20"
"UNIVASTU","0.0","29-Jan-20"
"UNIVCABLES","8.399999999999977","29-Jan-20"
"UPL","8.850000000000023","29-Jan-20"
"URAVI","0.09999999999999432","29-Jan-20"
"URJA","0.050000000000000044","29-Jan-20"
"USHAMART","1.4499999999999993","29-Jan-20"
"UTIFEFRGR4","0.0","29-Jan-20"
"UTINEXT50","5.050000000000011","29-Jan-20"
"UTINIFTETF","54.88999999999987","29-Jan-20"
"UTISENSETF","14.980000000000018","29-Jan-20"
"UTISXN50","3.6000000000000227","29-Jan-20"
"UTTAMSTL","0.35000000000000053","29-Jan-20"
"UTTAMSUGAR","6.099999999999994","29-Jan-20"
"UVSL","0.05","29-Jan-20"
"V2RETAIL","7.950000000000003","29-Jan-20"
"VADILALIND","17.0","29-Jan-20"
"VAIBHAVGBL","25.5","29-Jan-20"
"VAISHALI","1.5","29-Jan-20"
"VAKRANGEE","3.25","29-Jan-20"
"VARDHACRLC","1.1000000000000014","29-Jan-20"
"VARDMNPOLY","0.10000000000000009","29-Jan-20"
"VARROC","10.649999999999977","29-Jan-20"
"VASA","0.049999999999998934","29-Jan-20"
"VASCONEQ","1.5","29-Jan-20"
"VASWANI","0.25","29-Jan-20"
"VBL","56.14999999999998","29-Jan-20"
"VCL","3.0","29-Jan-20"
"VEDL","3.5","29-Jan-20"
"VENKEYS","33.0","29-Jan-20"
"VENUSREM","1.0","29-Jan-20"
"VERTOZ","0.0","29-Jan-20"
"VESUVIUS","23.399999999999864","29-Jan-20"
"VETO","3.5","29-Jan-20"
"VGUARD","3.6999999999999886","29-Jan-20"
"VHL","18.950000000000045","29-Jan-20"
"VICEROY","0.09999999999999987","29-Jan-20"
"VIDEOIND","0.0","29-Jan-20"
"VIDHIING","1.9500000000000028","29-Jan-20"
